"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.452660770E2,-1.256007075E0,4.502990246E-1,-5.083615303E0
2.452711077E2,-1.283136606E0,6.074485779E-1,-5.020091534E0
2.452761364E2,-1.288519144E0,7.318103313E-1,-4.882754326E0
2.452811651E2,-1.350725770E0,8.327226639E-1,-4.729082584E0
2.452861939E2,-1.483641386E0,9.817185402E-1,-4.537531853E0
2.452912226E2,-1.560394168E0,9.775261879E-1,-4.193226337E0
2.452962513E2,-1.732388616E0,9.653260708E-1,-3.992586613E0
2.453012687E2,-1.590069175E0,1.191785336E0,-3.904475689E0
2.453062975E2,-1.144841194E0,1.290282249E0,-3.481426239E0
2.453113262E2,-9.784436822E-1,1.128268480E0,-3.012967587E0
2.453163549E2,-8.316953778E-1,1.018593550E0,-2.793204308E0
2.453213837E2,-3.496140242E-1,1.049958229E0,-2.350760460E0
2.453264124E2,6.778979301E-2,1.042340040E0,-1.814970016E0
2.453314571E2,3.584923744E-1,1.019385576E0,-1.327018261E0
2.453364859E2,5.896866322E-1,1.079244375E0,-6.404428482E-1
2.453415146E2,7.153016329E-1,1.252891064E0,6.759929657E-2
2.453465433E2,7.326806784E-1,1.478152275E0,7.253255844E-1
2.453515721E2,8.781383038E-1,1.873052597E0,1.387654305E0
2.453566008E2,9.595508575E-1,1.873400450E0,2.142976761E0
2.453616109E2,1.007656932E0,1.747548342E0,3.051118851E0
2.453666396E2,9.594827890E-1,1.732326508E0,3.662327766E0
2.453716683E2,9.394854307E-1,1.818233967E0,4.223352432E0
2.453766970E2,8.323924541E-1,1.962577581E0,4.710230827E0
2.453817257E2,6.688797474E-1,2.026794434E0,5.111096382E0
2.453867545E2,4.629644156E-1,2.049374342E0,5.375861168E0
2.453917968E2,2.501106262E-1,2.336503267E0,5.373247147E0
2.453968255E2,5.712318420E-2,2.797513008E0,5.254019737E0
2.454018543E2,-3.916168213E-2,3.205127001E0,5.130637169E0
2.454068830E2,-1.609445810E-1,3.480024576E0,4.943487167E0
2.454119118E2,-2.556151152E-1,3.588127851E0,4.733650208E0
2.454169405E2,-3.063710928E-1,3.711364031E0,4.360051155E0
2.454219691E2,-2.147260904E-1,3.863855600E0,3.954510689E0
2.454269978E2,-1.839427948E-1,4.005321026E0,3.476198196E0
2.454320266E2,-2.251183987E-2,4.198263168E0,3.099757195E0
2.454370553E2,2.834491730E-1,4.409793854E0,2.578433990E0
2.454420841E2,7.073783875E-1,4.640946388E0,1.885665894E0
2.454471128E2,1.125181079E0,4.446386337E0,1.298198700E0
2.454521339E2,1.382278323E0,3.959851027E0,7.838630676E-1
2.454571627E2,1.642277360E0,3.441349030E0,3.633346558E-1
2.454621914E2,2.157372236E0,3.019685745E0,1.717233658E-1
2.454672201E2,2.743640900E0,2.805994034E0,4.257240295E-1
2.454722489E2,3.178267956E0,2.668969154E0,1.093444824E0
2.454772776E2,3.372070074E0,2.697856665E0,1.927760124E0
2.454823077E2,3.580237865E0,2.483867168E0,2.997902870E0
2.454873364E2,3.968713999E0,1.698925972E0,4.012400627E0
2.454923652E2,4.568274498E0,4.792339802E-1,4.974273682E0
2.454973939E2,5.308000088E0,-1.075980902E0,6.054146767E0
2.455024226E2,6.167244434E0,-2.617721081E0,7.312910080E0
2.455074514E2,7.046796799E0,-3.867884636E0,8.570004463E0
2.455124811E2,7.605565071E0,-4.754912376E0,9.709820747E0
2.455175099E2,7.801126480E0,-5.199542522E0,1.056884289E1
2.455225386E2,7.717513084E0,-5.451760292E0,1.120349026E1
2.455275673E2,7.285324097E0,-5.421235085E0,1.146905708E1
2.455325961E2,6.599438667E0,-5.208195686E0,1.134292316E1
2.455376248E2,5.633968353E0,-4.875013828E0,1.063223171E1
2.455426431E2,4.578985214E0,-4.471030235E0,9.215723038E0
2.455476718E2,3.692536831E0,-3.912888527E0,7.299449921E0
2.455527006E2,2.767409325E0,-3.324458599E0,5.232024193E0
2.455577293E2,1.838465929E0,-2.736380100E0,3.258767128E0
2.455627580E2,8.773574829E-1,-2.257918835E0,1.505128860E0
2.455677868E2,-1.515278816E-1,-1.745329142E0,-9.953594208E-2
2.455728280E2,-9.752030373E-1,-1.268425465E0,-1.491660118E0
2.455778567E2,-1.675393581E0,-8.394365311E-1,-2.732202053E0
2.455828855E2,-2.142080784E0,-5.361585617E-1,-3.793207645E0
2.455879142E2,-2.437774897E0,-3.262457848E-1,-4.720918179E0
2.455929429E2,-2.529278994E0,-1.584415436E-1,-5.551867962E0
2.455979717E2,-2.380450964E0,2.051353455E-2,-6.274704933E0
2.456030023E2,-2.251798391E0,5.678176880E-3,-6.832765579E0
2.456080310E2,-2.176419735E0,-2.908673286E-1,-7.312737465E0
2.456130598E2,-2.034544468E0,-4.255890846E-1,-7.717467308E0
2.456180885E2,-1.893035412E0,-4.506247044E-1,-8.049867630E0
2.456231172E2,-1.825818777E0,-3.268485069E-1,-8.102412224E0
2.456281460E2,-1.751679897E0,-2.670521736E-1,-7.772645950E0
2.456331699E2,-1.702028871E0,-2.860887051E-1,-7.125229836E0
2.456381986E2,-1.576752663E0,-2.583031654E-1,-6.260269165E0
2.456432274E2,-1.345427871E0,-3.123245239E-1,-5.339658737E0
2.456482561E2,-1.094779730E0,-4.472429752E-1,-4.436704159E0
2.456532848E2,-8.178825378E-1,-6.671295166E-1,-3.536091805E0
2.456583136E2,-4.313683510E-1,-8.779697418E-1,-2.672783375E0
2.456633478E2,-5.786287785E-2,-1.152913332E0,-1.788594246E0
2.456683765E2,2.592768669E-1,-1.443517447E0,-9.999265671E-1
2.456734053E2,5.366849899E-1,-1.639082909E0,-3.178901672E-1
2.456784340E2,7.760300636E-1,-1.739057064E0,1.292486191E-1
2.456834627E2,9.390746355E-1,-1.814248919E0,3.613557816E-1
2.456884915E2,9.307947159E-1,-1.875107527E0,4.290523529E-1
2.456935253E2,7.706944942E-1,-1.869460583E0,2.177600861E-1
2.456985540E2,5.453238487E-1,-1.847544312E0,-2.412252426E-1
2.457035828E2,2.833374739E-1,-1.756210566E0,-1.010020256E0
2.457086115E2,-1.726448536E-2,-1.656493187E0,-1.906996727E0
2.457136403E2,-2.962543964E-1,-1.578246355E0,-2.839262486E0
2.457186690E2,-4.961018562E-1,-1.591716766E0,-3.666227341E0
2.457236952E2,-7.075924873E-1,-1.585363388E0,-4.491482735E0
2.457287239E2,-8.897098303E-1,-1.601015568E0,-5.265346527E0
2.457337527E2,-1.039433956E0,-1.568261147E0,-5.828122139E0
2.457387814E2,-1.130474567E0,-1.550980568E0,-6.247374535E0
2.457438101E2,-1.237111807E0,-1.484124422E0,-6.559336662E0
2.457488389E2,-1.392852306E0,-1.413048506E0,-6.855119705E0
2.457538554E2,-1.477632046E0,-1.370842218E0,-7.024929047E0
2.457588842E2,-1.486481786E0,-1.304424524E0,-7.128950596E0
2.457639129E2,-1.548502684E0,-1.185415030E0,-7.157609463E0
2.457689416E2,-1.629817605E0,-1.087620497E0,-7.077725410E0
2.457739704E2,-1.649003744E0,-1.051928997E0,-6.944356441E0
2.457789991E2,-1.737777233E0,-8.990390301E-1,-6.783768177E0
2.457840400E2,-1.802237272E0,-7.056243420E-1,-6.536266327E0
2.457890687E2,-1.839822292E0,-4.889104366E-1,-6.130016327E0
2.457940975E2,-1.927019358E0,-2.900388241E-1,-5.629623413E0
2.457991262E2,-2.049428225E0,-2.800941467E-2,-4.991951466E0
2.458041549E2,-2.166501522E0,1.240806580E-1,-4.197662354E0
2.458091837E2,-2.158957481E0,3.899345398E-1,-3.313332558E0
2.458141962E2,-2.144753218E0,6.558454037E-1,-2.520352840E0
2.458192250E2,-2.202646971E0,9.495787621E-1,-1.765634537E0
2.458242537E2,-2.270480633E0,1.253208399E0,-9.768781662E-1
2.458292824E2,-2.293859959E0,1.611286640E0,-3.570375443E-1
2.458343112E2,-2.144029856E0,1.951110363E0,1.686639786E-1
2.458393399E2,-1.888771534E0,2.296263933E0,6.173267365E-1
2.458443711E2,-1.710487127E0,2.627998352E0,9.674444199E-1
2.458493998E2,-1.487939835E0,2.930306196E0,1.082633018E0
2.458544286E2,-1.357725024E0,3.237777710E0,1.135074615E0
2.458594573E2,-1.322843671E0,3.564116478E0,1.339595795E0
2.458644861E2,-1.307853818E0,3.767832756E0,1.346016884E0
2.458695148E2,-1.270030260E0,3.829694986E0,1.397765160E0
2.458745744E2,-1.027806163E0,3.744846344E0,1.587194443E0
2.458796032E2,-6.087076068E-1,3.568175316E0,1.831974983E0
2.458846319E2,-1.312972903E-1,3.300884724E0,2.009367943E0
2.458896607E2,3.920789957E-1,3.096805573E0,2.537644386E0
2.458946894E2,8.016443849E-1,2.874000788E0,3.392582893E0
2.458997181E2,9.783937931E-1,2.820231199E0,4.141214371E0
2.459047102E2,1.019227266E0,2.957590818E0,5.150321007E0
2.459097389E2,7.928077579E-1,3.283491850E0,6.267420769E0
2.459147677E2,4.381814599E-1,3.589043617E0,7.409815788E0
2.459197964E2,-4.209774733E-2,3.859145641E0,8.416027069E0
2.459248251E2,-5.548821688E-1,4.107496262E0,9.220455170E0
2.459298539E2,-1.009308457E0,4.379666328E0,9.802716255E0
2.459348926E2,-1.335976362E0,4.676213741E0,1.010158539E1
2.459399213E2,-1.672440410E0,4.974905968E0,9.971863747E0
2.459449501E2,-1.964484572E0,5.216493607E0,9.459478378E0
2.459499788E2,-2.136267185E0,5.295826912E0,8.485139847E0
2.459550075E2,-2.348310471E0,5.249417782E0,7.285261154E0
2.459600363E2,-2.595095634E0,5.001968861E0,6.210418701E0
2.459650611E2,-2.735504627E0,4.685990334E0,5.287905693E0
2.459700899E2,-2.808123112E0,4.552173615E0,4.885200500E0
2.459751186E2,-2.783471823E0,4.274281502E0,4.479343414E0
2.459801473E2,-2.581717968E0,3.643415451E0,4.308929443E0
2.459851761E2,-1.884608030E0,2.436313152E0,4.210452080E0
2.459902048E2,-5.793741941E-1,6.789288521E-1,3.908076286E0
2.459952331E2,1.341207623E0,-1.483786583E0,3.602595329E0
2.460002618E2,3.446137667E0,-3.841039896E0,3.435110092E0
2.460052905E2,5.185815811E0,-5.855250359E0,3.436806679E0
2.460103193E2,6.199967861E0,-7.157639503E0,3.591301918E0
2.460153480E2,6.323481083E0,-7.533220291E0,3.887189865E0
2.460203768E2,5.832750320E0,-7.044162750E0,4.236301422E0
2.460254018E2,4.756143093E0,-6.202616692E0,4.572310448E0
2.460304306E2,3.372704029E0,-5.239815712E0,4.539358139E0
2.460354593E2,1.735288143E0,-4.216703892E0,4.200547218E0
2.460404880E2,2.458499670E-1,-3.162754059E0,3.834102631E0
2.460455168E2,-9.485590458E-1,-2.396956205E0,3.328008652E0
2.460505455E2,-2.025460005E0,-1.894966364E0,2.639347076E0
2.460555818E2,-2.903007269E0,-1.544013500E0,1.907056808E0
2.460606106E2,-3.401203394E0,-1.327107191E0,1.150235176E0
2.460656393E2,-3.712937593E0,-1.250424147E0,3.875751495E-1
2.460706680E2,-3.885219097E0,-1.088254690E0,-2.138090134E-1
2.460756968E2,-4.039864540E0,-9.456584454E-1,-6.614713669E-1
2.460807255E2,-4.126397133E0,-8.347206116E-1,-9.244642258E-1
2.460857575E2,-4.173536301E0,-8.420817852E-1,-1.053030968E0
2.460907862E2,-4.191174030E0,-8.387026787E-1,-1.159631729E0
2.460958150E2,-4.086718082E0,-7.410407066E-1,-1.282434464E0
2.461008437E2,-3.973512650E0,-6.980450153E-1,-1.399607658E0
2.461058724E2,-3.878852606E0,-6.926450729E-1,-1.573390961E0
2.461109012E2,-3.679546833E0,-7.009131908E-1,-1.815555573E0
2.461159212E2,-3.402559757E0,-6.696858406E-1,-2.214718819E0
2.461209500E2,-3.086485386E0,-6.893677711E-1,-2.687171459E0
2.461259787E2,-2.716621876E0,-6.702766418E-1,-3.192655087E0
2.461310074E2,-2.428954840E0,-6.187646389E-1,-3.523396015E0
2.461360362E2,-2.177862644E0,-4.910600185E-1,-3.818711281E0
2.461410649E2,-1.920016527E0,-3.516957760E-1,-4.004568577E0
2.461460890E2,-1.655181408E0,-2.387068272E-1,-4.100376606E0
2.461511178E2,-1.383865595E0,-1.115605831E-1,-4.029580593E0
2.461561465E2,-1.164154053E0,-7.546758652E-2,-3.945493698E0
2.461611752E2,-9.774637222E-1,-1.448323727E-1,-3.848019123E0
2.461662040E2,-7.261799574E-1,-1.954419613E-1,-3.617364407E0
2.461712327E2,-3.827068508E-1,-3.066422939E-1,-3.487924576E0
2.461762566E2,4.029119015E-2,-4.686472416E-1,-3.464365959E0
2.461812854E2,4.327056408E-1,-7.796118259E-1,-3.465143204E0
2.461863141E2,8.142053485E-1,-1.093860388E0,-3.334533215E0
2.461913428E2,1.160455704E0,-1.315948725E0,-3.263934135E0
2.461963716E2,1.490108132E0,-1.527032375E0,-3.401661873E0
2.462014003E2,1.825361490E0,-1.726831436E0,-3.690172672E0
2.462064417E2,2.200885296E0,-1.886297464E0,-3.799315929E0
2.462114704E2,2.519767046E0,-2.000675201E0,-3.849019051E0
2.462164992E2,2.815929890E0,-2.087084770E0,-3.800949574E0
2.462215279E2,3.049224377E0,-2.275256157E0,-3.559348583E0
2.462265566E2,3.186414003E0,-2.628526449E0,-3.262715816E0
2.462315854E2,3.342718124E0,-2.841579914E0,-3.298274517E0
2.462366090E2,3.425521612E0,-2.804675341E0,-3.328299522E0
2.462416378E2,3.349403620E0,-2.683214664E0,-3.295464516E0
2.462466665E2,3.159931183E0,-2.551625729E0,-3.269186497E0
2.462516952E2,2.892729044E0,-2.530158758E0,-3.292258263E0
2.462567240E2,2.557270050E0,-2.410756111E0,-3.429129601E0
2.462617527E2,2.230050325E0,-2.207985401E0,-3.595885754E0
2.462667728E2,1.874972224E0,-1.887884140E0,-3.866873741E0
2.462718016E2,1.451604605E0,-1.603407741E0,-4.201447964E0
2.462768303E2,1.051207185E0,-1.332238197E0,-4.441958904E0
2.462818591E2,6.117639542E-1,-1.074022770E0,-4.660468578E0
2.462868878E2,1.809515953E-1,-9.381315708E-1,-4.792647362E0
2.462919165E2,-2.196836472E-1,-8.260383606E-1,-4.817189217E0
2.462969799E2,-4.562393427E-1,-6.680934429E-1,-4.660153866E0
2.463020086E2,-5.985837579E-1,-4.908742905E-1,-4.570477009E0
2.463070374E2,-7.662676573E-1,-2.679438591E-1,-4.545768261E0
2.463120661E2,-9.940625429E-1,6.291937828E-2,-4.509578705E0
2.463170949E2,-1.226213574E0,3.341903687E-1,-4.316119194E0
2.463221236E2,-1.395288467E0,3.452653885E-1,-3.760016918E0
2.463271269E2,-1.444006920E0,2.939634323E-1,-2.970503330E0
2.463321557E2,-1.421050191E0,3.393800259E-1,-2.251132965E0
2.463371844E2,-1.319182515E0,4.543621540E-1,-1.424529076E0
2.463422132E2,-1.119047761E0,5.897912979E-1,-5.095663071E-1
2.463472419E2,-9.839695692E-1,7.613332272E-1,5.395793915E-1
2.463522706E2,-7.530015111E-1,1.008487701E0,1.453100204E0
2.463573012E2,-4.992337227E-1,1.248912811E0,2.083373070E0
2.463623299E2,-1.138312817E-1,1.475435972E0,2.524271011E0
2.463673587E2,2.658194304E-1,1.489945173E0,2.649233818E0
2.463723874E2,4.556169510E-1,1.616230965E0,2.460886002E0
2.463774161E2,3.435468674E-1,1.853207588E0,1.930378914E0
2.463824448E2,1.487562656E-1,2.243771791E0,1.334619522E0
2.463874915E2,-2.043812275E-1,2.435991526E0,1.065004349E0
2.463925203E2,-5.314370394E-1,2.687616348E0,6.994152069E-1
2.463975490E2,-9.634392262E-1,3.030977249E0,2.899379730E-1
2.464025777E2,-1.451395154E0,3.419888258E0,3.165664673E-1
2.464076064E2,-1.926705480E0,3.867053032E0,5.631637573E-1
2.464126351E2,-2.220165014E0,4.171786308E0,1.010210991E0
2.464176446E2,-2.451575756E0,4.460641861E0,1.652807236E0
2.464226733E2,-2.573478699E0,4.828265190E0,2.433779716E0
2.464277021E2,-2.672299862E0,4.957116604E0,3.348890305E0
2.464327307E2,-2.700697184E0,4.986904144E0,4.255253792E0
2.464377595E2,-2.496364117E0,5.028182983E0,5.082034111E0
2.464427882E2,-2.258180618E0,5.021475792E0,5.698634148E0
2.464478364E2,-2.079018593E0,4.983839512E0,6.087038994E0
2.464528651E2,-1.870119691E0,4.988111496E0,6.248126030E0
2.464578938E2,-1.770398021E0,5.026135445E0,6.182645798E0
2.464629225E2,-1.665126562E0,5.105095863E0,5.948391914E0
2.464679513E2,-1.468788624E0,5.124593258E0,5.667730331E0
2.464729799E2,-1.132148504E0,5.080569744E0,5.084705353E0
2.464779871E2,-4.619125128E-1,5.003705978E0,4.206201553E0
2.464830157E2,3.069685698E-1,4.762202263E0,3.158531189E0
2.464880445E2,1.221393943E0,4.242166996E0,2.078977585E0
2.464930732E2,2.122372389E0,3.693681240E0,1.238458633E0
2.464981019E2,2.865201473E0,3.329957962E0,7.594900131E-1
2.465031306E2,3.455850601E0,3.114475250E0,5.230970383E-1
2.465081572E2,3.954693794E0,2.926960468E0,6.761608124E-1
2.465131859E2,4.358893871E0,2.517452240E0,9.328775406E-1
2.465182146E2,4.891012669E0,1.497512341E0,1.534119606E0
2.465232433E2,5.580261230E0,-5.068731308E-2,2.433864594E0
2.465282720E2,6.430272102E0,-1.741000652E0,3.438757896E0
2.465333007E2,7.338707924E0,-3.236971378E0,4.635872841E0
2.465383318E2,8.075874329E0,-4.234684944E0,6.275436401E0
2.465433605E2,8.309252739E0,-4.914981365E0,7.957609177E0
2.465483893E2,8.207442284E0,-5.261210442E0,9.536438942E0
2.465534180E2,7.882805347E0,-5.409169674E0,1.066978455E1
2.465584467E2,7.389860153E0,-5.453056335E0,1.127878857E1
2.465634754E2,6.754793167E0,-5.533632278E0,1.109745884E1
2.465685567E2,6.062175751E0,-5.503027439E0,1.016560650E1
2.465735854E2,5.389698029E0,-5.388324738E0,8.545926094E0
2.465786141E2,4.783404350E0,-5.182824612E0,6.479987144E0
2.465836428E2,4.103859901E0,-4.850274563E0,4.361560822E0
2.465886715E2,3.271106720E0,-4.416471481E0,2.392539978E0
2.465937003E2,2.228409529E0,-3.976711988E0,5.737924576E-1
2.465986739E2,1.239588261E0,-3.439455748E0,-1.120230675E0
2.466037026E2,2.163238525E-1,-2.957035542E0,-2.745194435E0
2.466087313E2,-7.138872147E-1,-2.524445534E0,-4.115965843E0
2.466137601E2,-1.503255486E0,-2.080083609E0,-5.305562973E0
2.466187888E2,-2.121045589E0,-1.658350229E0,-6.279119492E0
2.466238175E2,-2.577401161E0,-1.320430994E0,-7.118769646E0
2.466288442E2,-2.970674276E0,-9.981751442E-1,-7.849229813E0
2.466338729E2,-3.272100925E0,-6.859703064E-1,-8.432889938E0
2.466389016E2,-3.448276520E0,-4.763474464E-1,-8.860823631E0
2.466439304E2,-3.441469431E0,-2.897663116E-1,-9.071394920E0
2.466489591E2,-3.298959732E0,-1.115374565E-1,-9.024528503E0
2.466539878E2,-3.120936394E0,-5.920410156E-2,-8.639071465E0
2.466590477E2,-2.960343838E0,-1.065678596E-1,-8.084990501E0
2.466640764E2,-2.841088772E0,-1.207904816E-1,-7.313847542E0
2.466691051E2,-2.689264774E0,-1.842980385E-1,-6.430418015E0
2.466741338E2,-2.486273527E0,-2.432403564E-1,-5.474611759E0
2.466791626E2,-2.265584469E0,-3.877029419E-1,-4.433666706E0
2.466841913E2,-1.958110690E0,-6.120839119E-1,-3.407186985E0
2.466892238E2,-1.532751203E0,-8.104758263E-1,-2.327245712E0
2.466942526E2,-1.164483786E0,-1.020872593E0,-1.195295334E0
2.466992813E2,-8.758690357E-1,-1.190225124E0,-2.208604813E-1
2.467043100E2,-6.440112591E-1,-1.299111366E0,6.307811737E-1
2.467093387E2,-4.242181778E-1,-1.318404675E0,1.324718475E0
2.467143674E2,-3.366881609E-1,-1.321283817E0,1.624767303E0
2.467193617E2,-2.399158478E-1,-1.285273552E0,1.804516792E0
2.467243904E2,-1.752994061E-1,-1.217707634E0,1.694270134E0
2.467294191E2,-1.378703117E-1,-1.126067638E0,1.260830879E0
2.467344478E2,-6.461966038E-2,-1.028744936E0,4.920835495E-1
2.467394766E2,-2.439320087E-2,-1.044183254E0,-3.872947693E-1
2.467445053E2,-5.694246292E-2,-1.051413298E0,-1.365871906E0
2.467495601E2,-7.776606083E-2,-1.061130762E0,-2.247978687E0
2.467545888E2,-1.847299337E-1,-1.143802881E0,-3.146730423E0
2.467596175E2,-1.951838732E-1,-1.202401638E0,-3.907212257E0
2.467646463E2,-1.589976549E-1,-1.264680862E0,-4.503758907E0
2.467696750E2,-2.385667562E-1,-1.346672297E0,-5.097218990E0
2.467747037E2,-3.498525620E-1,-1.406819582E0,-5.549196243E0
2.467797100E2,-4.691499472E-1,-1.435097694E0,-5.907855034E0
2.467847387E2,-5.250604153E-1,-1.442771673E0,-6.281185150E0
2.467897674E2,-5.752470493E-1,-1.405514956E0,-6.681268692E0
2.467947961E2,-6.190149784E-1,-1.399641275E0,-6.957609177E0
2.467998249E2,-6.465400457E-1,-1.386381626E0,-7.184762478E0
2.468048536E2,-6.695171595E-1,-1.339112520E0,-7.362968445E0
2.468098779E2,-7.547032833E-1,-1.334542274E0,-7.384624004E0
2.468149066E2,-8.230496645E-1,-1.286400795E0,-7.338470459E0
2.468199353E2,-8.837919831E-1,-1.158818483E0,-7.183983326E0
2.468249640E2,-9.776532650E-1,-9.450027943E-1,-6.921150208E0
2.468299928E2,-1.133426666E0,-6.861448288E-1,-6.619271278E0
2.468350215E2,-1.365352273E0,-3.584277630E-1,-6.206575394E0
2.468400503E2,-1.592129946E0,9.171962738E-3,-5.673494339E0
2.468450790E2,-1.737311840E0,3.850321770E-1,-4.998409271E0
2.468501077E2,-1.808352709E0,7.996630669E-1,-4.274514198E0
2.468551364E2,-1.908264637E0,1.192132950E0,-3.266964436E0
2.468601652E2,-1.937541246E0,1.515982389E0,-2.219565392E0
2.468651939E2,-1.875736475E0,1.801203012E0,-1.251377583E0
2.468702274E2,-1.758717179E0,1.970153570E0,-3.738870621E-1
2.468752561E2,-1.497749209E0,2.079345465E0,5.473232269E-1
2.468802848E2,-1.167279959E0,2.171153784E0,1.545974731E0
2.468853135E2,-7.947452664E-1,2.350449800E0,2.495467186E0
2.468903423E2,-5.082159042E-1,2.554676533E0,3.312383652E0
2.468953710E2,-2.805838585E-1,2.861427784E0,3.810115814E0
2.469004196E2,-6.487464905E-2,3.291371822E0,3.947892189E0
2.469054483E2,-1.899492741E-2,3.648184299E0,3.725249290E0
2.469104770E2,-8.904671669E-2,3.680694342E0,3.612918854E0
2.469155057E2,-9.741771221E-2,3.513619184E0,3.550004959E0
2.469205344E2,7.836973667E-2,3.306814671E0,3.495034218E0
2.469255631E2,3.608350754E-1,3.144938707E0,3.559874535E0
2.469305731E2,5.321319103E-1,3.157041073E0,3.830228806E0
2.469356018E2,4.753028154E-1,3.377835035E0,4.470983505E0
2.469406305E2,6.727230549E-2,3.797806263E0,5.597208023E0
2.469456592E2,-7.087918520E-1,4.256019592E0,6.912773132E0
2.469506880E2,-1.626060486E0,4.679809570E0,8.107761383E0
2.469557167E2,-2.376206398E0,5.049592018E0,9.336583138E0
2.469607536E2,-2.946742058E0,5.363154888E0,1.043753910E1
2.469657823E2,-3.430554152E0,5.527371407E0,1.120128727E1
2.469708111E2,-3.733843327E0,5.607603073E0,1.149754047E1
2.469758398E2,-3.734053135E0,5.603603363E0,1.109995079E1
2.469808685E2,-3.384268045E0,5.361309052E0,9.846349716E0
2.469858972E2,-2.930619717E0,4.786384583E0,8.389702797E0
2.469909410E2,-2.499336004E0,4.225346088E0,6.850775719E0
2.469959698E2,-2.187524557E0,3.866406202E0,5.543860435E0
2.470009985E2,-2.090473175E0,3.673630714E0,4.666154861E0
2.470060272E2,-1.989190698E0,3.529832363E0,4.029463768E0
2.470110559E2,-1.584102154E0,3.087684393E0,3.714021683E0
2.470160846E2,-8.224224448E-1,2.150670052E0,3.460340500E0
2.470210933E2,4.383208752E-1,9.073252678E-1,3.344289780E0
2.470261221E2,1.968382597E0,-5.008859634E-1,3.368006706E0
2.470311507E2,3.382442236E0,-1.888138771E0,3.354475021E0
2.470361794E2,4.466675282E0,-3.146118164E0,3.543433189E0
2.470412082E2,5.123321533E0,-4.279441357E0,3.987966537E0
2.470462369E2,5.492799759E0,-5.069925785E0,4.590337753E0
2.470512659E2,5.580946922E0,-5.479372501E0,5.286559105E0
2.470562946E2,5.196872234E0,-5.460593700E0,6.058420181E0
2.470613233E2,4.496199608E0,-5.069359779E0,6.488223076E0
2.470663521E2,3.569727421E0,-4.513477325E0,6.751698494E0
2.470713807E2,2.404444933E0,-3.906839132E0,6.804184914E0
2.470764094E2,1.238387227E0,-3.254950523E0,6.481231689E0
2.470814217E2,3.146439195E-1,-2.565058231E0,5.874301910E0
2.470864505E2,-5.611946583E-1,-2.018887043E0,5.132055283E0
2.470914792E2,-1.377345800E0,-1.732895374E0,4.287948608E0
2.470965079E2,-1.774847746E0,-1.593766212E0,3.346694946E0
2.471015366E2,-2.016899347E0,-1.597746134E0,2.324682236E0
2.471065653E2,-2.203373194E0,-1.597701073E0,1.343585014E0
2.471115967E2,-2.449024200E0,-1.685757875E0,4.339866638E-1
